limitname,max_value,remaining_value,eventdate
DailyApiRequests,135000,29619,2021-07-25 07:12:55
DailyApiRequests,135000,29718,2021-07-25 08:12:47
DailyApiRequests,135000,24335,2021-07-25 09:11:38
DailyApiRequests,135000,18452,2021-07-25 10:13:13
DailyApiRequests,135000,12891,2021-07-25 11:13:18
DailyApiRequests,135000,7250,2021-07-25 12:14:05
DailyApiRequests,135000,3990,2021-07-25 13:13:01
DailyApiRequests,135000,4324,2021-07-25 14:12:48
DailyApiRequests,135000,4144,2021-07-25 15:13:31
DataStorageMB,99999,19999,2021-06-19 21:13:18
DataStorageMB,99999,29999,2021-06-20 21:13:18
DataStorageMB,99999,39999,2021-06-21 21:13:18
DataStorageMB,99999,49999,2021-06-22 21:13:18
DataStorageMB,99999,59999,2021-06-23 21:13:18
DataStorageMB,99999,69999,2021-06-24 21:13:18
DataStorageMB,99999,19999,2021-06-25 21:13:18
DataStorageMB,99999,29999,2021-06-26 21:13:18
DataStorageMB,99999,39999,2021-06-27 21:13:18
DataStorageMB,99999,49999,2021-06-28 21:13:18
DataStorageMB,99999,59999,2021-06-29 21:13:18
DataStorageMB,99999,69999,2021-06-30 21:13:18
DataStorageMB,99999,19999,2021-07-01 21:13:18
DataStorageMB,99999,29999,2021-07-02 21:13:18
DataStorageMB,99999,39999,2021-07-03 21:13:18
DataStorageMB,99999,49999,2021-07-04 21:13:18
DataStorageMB,99999,59999,2021-07-05 21:13:18
DataStorageMB,99999,69999,2021-07-06 21:13:18
DataStorageMB,99999,19999,2021-07-07 21:13:18
DataStorageMB,99999,29999,2021-07-08 21:13:18
DataStorageMB,99999,39999,2021-07-09 21:13:18
AsyncApexJob,99999,19999,2021-06-19 21:13:18
AsyncApexJob,99999,29999,2021-06-20 21:13:18
AsyncApexJob,99999,39999,2021-06-21 21:13:18
AsyncApexJob,99999,49999,2021-06-22 21:13:18
AsyncApexJob,99999,59999,2021-06-23 21:13:18
AsyncApexJob,99999,69999,2021-06-24 21:13:18
AsyncApexJob,99999,19999,2021-06-25 21:13:18
AsyncApexJob,99999,29999,2021-06-26 21:13:18
AsyncApexJob,99999,39999,2021-06-27 21:13:18
AsyncApexJob,99999,49999,2021-06-28 21:13:18
AsyncApexJob,99999,59999,2021-06-29 21:13:18
AsyncApexJob,99999,69999,2021-06-30 21:13:18
AsyncApexJob,99999,19999,2021-07-01 21:13:18
AsyncApexJob,99999,29999,2021-07-02 21:13:18
AsyncApexJob,99999,39999,2021-07-03 21:13:18
AsyncApexJob,99999,49999,2021-07-04 21:13:18
AsyncApexJob,99999,59999,2021-07-05 21:13:18
AsyncApexJob,99999,69999,2021-07-06 21:13:18
AsyncApexJob,99999,19999,2021-07-07 21:13:18
AsyncApexJob,99999,29999,2021-07-08 21:13:18
AsyncApexJob,99999,39999,2021-07-09 21:13:18
